Type;StatusCode;TalendDate;ActivityDate;moving_time;distance;total_elevation_gain;distance_original;gear_id;average_cadence;averange_heartrate;average_watts;weighted_watts
ACTIVITY;200;2020-10-15 20:49:32;2020-09-16;1:3:28;23;394;b7481036;72;137;;
ACTIVITY;200;2020-10-15 20:49:32;2020-09-15;1:3:20;23;462;b7481036;67;146;;
ACTIVITY;200;2020-10-15 20:49:32;2020-09-14;1:5:9;31;206;b8003037;80;134;135;158
ACTIVITY;200;2020-10-15 20:49:32;2020-09-13;3:42:11;122;636;b8003037;80;162;181;212
ACTIVITY;200;2020-10-15 20:49:32;2020-09-12;4:49:44;120;2733;b8003037;75;160;180;207
ACTIVITY;200;2020-10-19 08:47:00;2020-10-18;7:0:40;145;3642;b8003037;68;;140;189
ACTIVITY;200;2020-10-19 08:47:00;2020-10-17;7:50:38;191;3584;b8003037;71;143;156;207
ACTIVITY;200;2020-10-19 08:47:00;2020-10-16;1:29:28;26;621;b7481036;67;132;;
ACTIVITY;200;2020-10-19 08:47:00;2020-10-14;1:10:59;25;367;b8003037;70;127;;
ACTIVITY;200;2020-10-19 08:47:00;2020-10-13;1:24:45;38;782;b8003037;76;152;183;245
ACTIVITY;200;2020-10-19 08:47:00;2020-10-12;1:22:36;37;787;b8003037;74;155;196;257
ACTIVITY;200;2020-10-19 08:47:00;2020-10-10;7:48:52;145;3823;b7481036;65;140;;
ACTIVITY;200;2020-10-19 08:47:00;2020-10-08;1:22:5;38;827;b8003037;77;157;194;252
ACTIVITY;200;2020-10-19 08:47:00;2020-10-07;1:9:46;35;354;b8003037;81;147;158;221
ACTIVITY;200;2020-10-19 08:47:00;2020-10-06;1:18:29;38;677;b8003037;78;156;184;250
ACTIVITY;200;2020-10-19 08:47:00;2020-10-05;1:21:21;34;738;b8003037;74;146;163;224
ACTIVITY;200;2020-10-19 08:47:00;2020-10-04;4:31:16;104;2673;b8003037;73;148;162;206
ACTIVITY;200;2020-10-19 08:47:00;2020-10-03;1:56:55;57;469;b8003037;82;151;160;216
ACTIVITY;200;2020-10-19 08:47:00;2020-10-01;1:13:1;33;713;b8003037;77;152;175;252
ACTIVITY;200;2020-10-19 08:47:00;2020-09-30;1:5:38;32;243;b8003037;82;137;146;188
ACTIVITY;200;2020-10-19 08:47:00;2020-09-29;1:13:1;34;639;b8003037;79;155;189;244
ACTIVITY;200;2020-10-19 08:47:00;2020-09-28;1:2:11;27;499;b8003037;74;143;160;228
ACTIVITY;200;2020-10-19 08:47:00;2020-09-27;3:29:48;100;1022;b8003037;80;143;150;188
ACTIVITY;200;2020-10-19 08:47:00;2020-09-26;7:50:31;171;4016;b8003037;73;146;143;192
ACTIVITY;200;2020-10-19 08:47:00;2020-09-25;1:1:42;30;267;b8003037;82;151;150;191
ACTIVITY;200;2020-10-19 08:47:00;2020-09-24;1:2:11;22;320;b7481036;73;135;;
ACTIVITY;200;2020-10-19 08:47:00;2020-09-23;1:7:54;19;553;b7481036;62;131;;
ACTIVITY;200;2020-10-19 08:47:00;2020-09-22;3:41:47;67;1802;b7481036;64;138;;
ACTIVITY;200;2020-10-19 08:47:00;2020-09-22;0:42:57;21;211;b8003037;82;148;158;206
ACTIVITY;200;2020-10-19 08:47:00;2020-09-20;1:15:39;31;727;b8003037;75;144;169;208
ACTIVITY;200;2020-10-19 08:47:00;2020-09-19;4:2:50;111;1740;b8003037;78;150;180;210
ACTIVITY;200;2020-10-19 08:47:00;2020-09-18;1:41:14;42;1001;b8003037;77;148;179;237
ACTIVITY;200;2020-10-19 08:47:00;2020-09-17;1:13:56;33;620;b8003037;76;158;187;253
ACTIVITY;200;2020-10-19 08:47:00;2020-09-16;1:3:28;23;394;b7481036;72;137;;
ACTIVITY;200;2020-10-19 08:47:00;2020-09-15;1:3:20;23;462;b7481036;67;146;;
ACTIVITY;200;2020-10-20 21:29:02;2020-10-20;1:0:5;11;290;g7147899;;;;
ACTIVITY;200;2020-10-20 21:29:02;2020-10-18;7:0:40;145;3642;b8003037;68;;140;189
ACTIVITY;200;2020-10-20 21:29:02;2020-10-17;7:50:38;191;3584;b8003037;71;143;156;207
ACTIVITY;200;2020-10-20 21:29:02;2020-10-16;1:29:28;26;621;b7481036;67;132;;
ACTIVITY;200;2020-10-20 21:29:02;2020-10-14;1:10:59;25;367;b8003037;70;127;;
ACTIVITY;200;2020-10-20 21:29:02;2020-10-13;1:24:45;38;782;b8003037;76;152;183;245
ACTIVITY;200;2020-10-20 21:29:02;2020-10-12;1:22:36;37;787;b8003037;74;155;196;257
ACTIVITY;200;2020-10-20 21:29:02;2020-10-10;7:48:52;145;3823;b7481036;65;140;;
ACTIVITY;200;2020-10-20 21:29:02;2020-10-08;1:22:5;38;827;b8003037;77;157;194;252
ACTIVITY;200;2020-10-20 21:29:02;2020-10-07;1:9:46;35;354;b8003037;81;147;158;221
ACTIVITY;200;2020-10-20 21:29:02;2020-10-06;1:18:29;38;677;b8003037;78;156;184;250
ACTIVITY;200;2020-10-20 21:29:02;2020-10-05;1:21:21;34;738;b8003037;74;146;163;224
ACTIVITY;200;2020-10-20 21:29:02;2020-10-04;4:31:16;104;2673;b8003037;73;148;162;206
ACTIVITY;200;2020-10-20 21:29:02;2020-10-03;1:56:55;57;469;b8003037;82;151;160;216
ACTIVITY;200;2020-10-20 21:29:02;2020-10-01;1:13:1;33;713;b8003037;77;152;175;252
ACTIVITY;200;2020-10-20 21:29:02;2020-09-30;1:5:38;32;243;b8003037;82;137;146;188
ACTIVITY;200;2020-10-20 21:29:02;2020-09-29;1:13:1;34;639;b8003037;79;155;189;244
ACTIVITY;200;2020-10-20 21:29:02;2020-09-28;1:2:11;27;499;b8003037;74;143;160;228
ACTIVITY;200;2020-10-20 21:29:02;2020-09-27;3:29:48;100;1022;b8003037;80;143;150;188
ACTIVITY;200;2020-10-20 21:29:02;2020-09-26;7:50:31;171;4016;b8003037;73;146;143;192
ACTIVITY;200;2020-10-20 21:29:02;2020-09-25;1:1:42;30;267;b8003037;82;151;150;191
ACTIVITY;200;2020-10-20 21:29:02;2020-09-24;1:2:11;22;320;b7481036;73;135;;
ACTIVITY;200;2020-10-20 21:29:02;2020-09-23;1:7:54;19;553;b7481036;62;131;;
ACTIVITY;200;2020-10-20 21:29:02;2020-09-22;3:41:47;67;1802;b7481036;64;138;;
ACTIVITY;200;2020-10-20 21:29:02;2020-09-22;0:42:57;21;211;b8003037;82;148;158;206
ACTIVITY;200;2020-10-20 21:29:02;2020-09-20;1:15:39;31;727;b8003037;75;144;169;208
ACTIVITY;200;2020-10-20 21:29:02;2020-09-19;4:2:50;111;1740;b8003037;78;150;180;210
ACTIVITY;200;2020-10-20 21:29:02;2020-09-18;1:41:14;42;1001;b8003037;77;148;179;237
ACTIVITY;200;2020-10-20 21:29:02;2020-09-17;1:13:56;33;620;b8003037;76;158;187;253
ACTIVITY;200;2020-10-20 21:29:02;2020-09-16;1:3:28;23;394;b7481036;72;137;;
ACTIVITY;200;2020-10-20 21:30:09;2020-10-20;1:0:5;11;290;g7147899;;;;
ACTIVITY;200;2020-10-20 21:30:09;2020-10-18;7:0:40;145;3642;b8003037;68;;140;189
ACTIVITY;200;2020-10-20 21:30:09;2020-10-17;7:50:38;191;3584;b8003037;71;143;156;207
ACTIVITY;200;2020-10-20 21:30:09;2020-10-16;1:29:28;26;621;b7481036;67;132;;
